id,username,posts,followers,following,caption,caption_length,taken_at,video_duration,hashtag_count,mention_count,like_count,comment_count,view_count,summary,summary_title,summary_topic,summary_length,avg_brightness,std_brightness,avg_db,std_db,avg_frequency,std_frequency
980,koni_dki,2375.0,18443.0,465.0,"Kilas Balik Pejuangan Kontingen DKI Jakarta pada PON XXI 2024 Aceh - Sumut.

Kali ini adalah Cabang Olahraga Polo Air Putra.

Tim Polo Air putra DKI Jakarta berhasil meraih medali emas PON XXI Aceh-Sumatera Utara 2024. Di pertandingan terakhir Polo Air Putra DKI Jakarta menang dramatis atas Jawa Barat lewat adu penalti dengan skor 20-19 di Kolam Renang Selayang, Disporasu, Medan, Sumatera Utara, Minggu, 8 September 2024. 

Menggunakan sistem round robin, DKI Jakarta bertengger di puncak klasemen usai meraih empat kemenangan dengan raihan 12 poin. DKI Jakarta berhak meraih medali emas, sedangkan Jabar berhak medali perak dengan sembilan poin dari tiga kali menang. Perunggu diraih Jambi dengan koleksi enam poin. Peringkat empat Yogyakarta dan kelima Sumsel.
Terimakasih telah memberikan yang terbaik untuk DKI Jakarta!

Untuk Menyaksikan lebih lengkapnya bisa saksikan di Youtube Official KONI DKI Jakarta.

#SuksesJakartaUntukIndonesia #JakartaDatangJakartaMenang #JakartaMenujuPentasDunia #ponacehsumut2024 #SalamOlahraga #konidkijakarta #KontingenJakarta",1065,2024-10-22T05:29:44,122.386,7,0,77,0,4908.0,"Tim Polo Air Putra DKI Jakarta berhasil meraih medali emas pada Pon XXI Aceh Sumatera Utara 2024 setelah mengalahkan Jawa Barat lewat adu penalti dengan skor 20-19. DKI Jakarta berada di puncak klasemen setelah meraih 4 kemenangan dengan 12 poin, disusul Jawa Barat dengan 9 poin dan Jambi dengan 6 poin. Pertandingan final yang dramatis tersebut menunjukkan mental dan kerja sama tim yang kuat dari DKI Jakarta setelah sebelumnya kalah dari Jawa Barat pada PON 2021 Papua.",Polo Air Putra DKI Jakarta Rebut Medali Emas dengan Drama Adu Penalti,Olahraga,473,89.65683896,14.31204246,-12.6316,7.382448,1815.449137,923.2674781
728,dokter.ikan.indonesia,399.0,283446.0,359.0,"Kata mereka sih asikkk koas sama aku hahaha. Buat mahasiswa kedokteran hewan yg mau koas atau magang boleh langsung hubungi WA aku yaaa. Semoga ilmunya bisa bermanfaat buat semua kolega🌻🌻🌻

#fish #dokterikan #dokterikanindonesia #ikan #koi #animal #animallovers #fishvet #koifish #fishtank #nishikigoi",301,2024-09-23T10:38:13,60.933,11,0,12826,109,429681.0,"Transkrip ini membahas tentang proses koasistensi (koas) untuk dokter hewan setelah lulus S1. Koasistensi berlangsung selama 1,5 sampai 2 tahun, di mana mahasiswa terjun ke lapangan dan mempraktekan ilmu yang dipelajari. Mereka mengalami rotasi di berbagai bidang, seperti ungas, anjing kucing, dan kuda, tergantung peraturan universitas. Tekanan yang besar dialami karena harus menyelesaikan kasus mandiri dalam waktu singkat. Contohnya, mahasiswa koas dari Uni Braw mengikuti kegiatan dokter ikan dan mempelajari handling hingga operasi ikan mas.",Proses Koasistensi Dokter Hewan dan Pengalaman Praktis,Other,548,95.45787195,19.56884629,-9.382893,4.724436,2314.080798,1208.364837
65,leonhartono,40.0,227593.0,1013.0,"Sebuah testimoni dari @brorondm , yang aktif gerilya membantu permasalahan masyarakat dengan memaksimalkan media sosialnya.",123,2025-07-30T13:34:27,73.467,0,1,11100,268,245816.0,"Tim Roroni, sekelompok relawan, menghadapi kesulitan dalam mengurus administrasi seperti BPJS dan KTP karena dipersulit oleh pejabat setempat. Mereka menggunakan strategi memviralkan masalah tersebut untuk mendapatkan perhatian dan solusi cepat dari pihak berwenang. Dengan keberanian dan tindakan nyata, tim ini berhasil menyelesaikan berbagai kendala yang dihadapi masyarakat.",Pengalaman Tim Roroni dan Strategi Penyelesaian Masalah Masyarakat,Other,378,49.40239413,20.96450523,-14.232842,7.592408,2261.370144,1119.827462
364,fitra.eri,6661.0,1683569.0,1519.0,"Jangan sampe kalah kinclong sama mobil!

@kahfbrotherhood
#JalanYangKupilih",75,2024-07-21T11:33:38,54.066,1,1,5902,22,178833.0,"Transkrip ini membandingkan perawatan mobil dengan perawatan diri pria, menggunakan metafora 'kinclong' seperti mobil di Gias. Tips yang diberikan mencakup penggunaan facial wash, tabir surya, dan deodoran. Selama event Gias, ada promo diskon hingga 30% di booth tertentu.",Tips Perawatan Pria Mirip Perawatan Mobil,Kecantikan,272,117.5678995,8.712962904,-10.795816,4.6721625,1553.887393,371.063868
160,officialpialapresiden,922.0,329505.0,40.0,"Yuk para pecinta sepakbola tanah air, sukseskan dan meriahkan Piala Presiden 2025! Suaramu, semangatmu dan dukunganmu dibutuhkan 🫶

#PialaPresiden #PialaPresiden2025",165,2025-07-12T08:30:00,25.05,2,0,5859,49,315413.0,"Kuseraan Badarwan mengajak pecinta sepak bola di Indonesia untuk hadir dan mensukseskan turnamen Presiden Cup. Dengan kehadiran supporter, diharapkan turnamen dapat meriah dan memberikan dukungan penuh kepada tim-tim yang bertanding.",Himbauan untuk Dukung Turnamen Piala Presiden,Olahraga,233,98.34858623,38.8821429,-12.921654,4.8254633,2086.493887,561.423574
67,cryptowaveid,2214.0,529121.0,61.0,Donald Trump punya target interest rate di 1%,45,2025-07-15T05:26:05,35.107,0,0,4587,59,169615.0,"Transkrip membahas tentang perkembangan suku bunga dan dampaknya pada nilai DXY (Dollar Index) selama tahun 2019-2020. Pada saat QE (Quantitative Easing), suku bunga ditetapkan di level 0%, yang menyebabkan DXY menurun. Saat ini, rumor tentang potensi penurunan suku bunga (rate cut) membuat DXY mulai melemah sebelum keputusan resmi, karena pasar sudah 'price in' arah tersebut. seluruh pasar yakin bahwa kenaikan suku bunga sebesar 1% akan terjadi lebih awal atau lebih lambat, dan ini dianggap sudah tercakup dalam harga saat ini.",Analisis Interest Rate dan Dampaknya pada DXY,Other,533,34.4705007,29.75401703,-19.201597,23.211271,1486.129424,1059.077562
504,motomobitv,7079.0,1203273.0,1215.0,"Kemarin lagi nunggu buka puasa di Lippo Mall Kemang, eh ngeliat The All-Electric ID. Buzz Long Wheelbase jadi pengen jalan - jalan aja bawaannya, soalnya emang nyaman sekali terus lega juga duduk di dalam, HERAN! Habis ini Volkswagen akan ada di Senayan City sampai tanggal 16 Maret 2025, stay tuned terus di instagram @vwindonesia untuk kejutan-kejutan seru dari ID. Buzz! 

#VolkswagenIDBuzz #IDBuzz #NewBuzzInLife #IDBuzzLWB #Volkswagenindonesia",448,2025-03-15T04:28:03,71.9,5,1,2213,16,66694.0,"Transkrip ini menampilkan ulasan akan mobil listrik All Electric ID Bus long wheelbase di Lico Mall Kemang. Mobil ini menonjolkan torsi besar, jarak tempuh 560 km, dan ruang bagasi yang luas. Fitur mencakup power sliding door dengan kick sensor, panoramic roof, dan kabin yang lega dengan 6 kursi. Selain itu, mobil ini juga dilengkapi audion premium dari Harman Kardon dan kabin yang menawarkan kenyamanan maksimal.",All Electric ID Bus Long Wheelbase: Fitur dan Kenyamanan Mewah,Otomotif,416,109.3851253,9.673316206,-17.509802,6.4702177,1377.689812,444.4663794
850,hellosehat,5399.0,232288.0,101.0,"Ramadan sebentar lagi usai, siapa nih yang buka puasanya masih setia dengan gorengan? Apalagi gorengan baru mateng, duh pasti kriuk banget 😋

Eh eh jangan tergiur ya! Karena makan 1 gorengan aja kalorinya gede lho.

Makanya kita dianjurkan saat berbuka puasa, jangan makan gorengan karena mengandung tinggi lemak.

Kalau terlalu banyak makan gorengan, bisa menimbulkan risiko diabetes, mual dan lainnya yang bisa kamu cek di video berikut ini!

#hellosehat #PuasaRamasanSehat #gorengan #makangorengan #puasasehat #tipspuasasehat",528,2025-03-26T09:30:00,45.7,6,0,50,0,3892.0,"Konsumsi gorengan berlebihan saat berbuka puasa dapat menyebabkan masalah kesehatan seperti tenggorokan kering, mual, diare, batuk, dan perut kembung. Oleh karena itu, disarankan untuk membatasi asupan gorengan, memasak sendiri dengan minyak secukupnya, serta menghindari penggorengan berulang kali untuk menjaga kesehatan.",Bahaya Gorengan saat Berbuka Puasa dan Solusinya,Kesehatan,323,103.7820407,19.30458684,-20.32925,20.608347,1745.05131,1256.024147
742,dokter.ikan.indonesia,399.0,283453.0,359.0,"Sebenarnya pernah dapat inquiry pembudidaya udang. Tapi aku jujur belum terlalu menguasai penyakit di udang. Menurut aku baiknya pembudidaya rajin2 ikut event seperti Indo Fisheries ini karena akan ketemu buanyaaak narasumber yg ahli di bidangnya!! Masuknya gratis juga. Aku pun bakal ada disana tanggal 17 Juli yaaaa see youuu!!!

#fish #fishtank #ikan #dokterhewan #dokterikan #dokterikanindonesia #fishvet #fisheries #perikanan #perikananindonesia #perikananbudidaya #animal #animallovers",491,2024-07-14T03:19:27,59.4,13,0,4080,11,232010.0,"Pembicara menjawab pertanyaan tentang pengalaman menangani pasien ikan dan menjelaskan bahwa secara anatomi ikan budidaya seperti ikan mas dan nila mirip, namun perbedaan terletak pada cara pembedahan dan pemberian obat. Pembicara juga mempromosikan event Indofisaries yang diadakan oleh Kementerian Kelautan dan Perikanan, ajang bagi para pembudidaya ikan untuk berbagi pengetahuan, bertemu dengan komunitas, dan mengeksplorasi produk serta teknologi baru.",Event Indofisaries dan Indolivestalk: Komunitas Pembudidaya Ikan,Other,457,96.32260232,30.3190092,-7.7137246,3.0368738,2249.080667,1086.08592
249,wardahyouthambassador,365.0,103166.0,22.0,"WYA is not only about beauty community, it's beyond! 

are you ready to be a part of WYA 2024?😍💙💎✨
#WardahYouthAmbassador #WYA2024",130,2023-12-31T06:02:08,59.885,2,0,880,53,31323.0,"Kusnadia, seorang anggota Wadayat Ambassador Solo, membagikan pengalamannya dalam belajar dan berkembang sebagai beauty enthusiast dan influencer. Ia merasa bangga menjadi bagian dari komunitas ini yang memberikan kesempatan untuk mencoba produk baru, mengikuti event, dan berbagi informasi dengan teman-teman. Melalui Wadayat Ambassador, ia merasa percaya diri dan termotivasi untuk lebih kreatif dalam bidang kecantikan.",Pengalaman Kusnadia sebagai Wadayat Ambassador,Kecantikan,422,168.91041,15.29294874,-10.94997,6.6893525,1402.662683,423.7775484
877,hellosehat,5399.0,232289.0,101.0,"Sobat Sehat, tahukah Anda? Orang yang berusia 50 tahun ke atas berisiko tinggi mengalami Cacar Api![1] Namun edukasi mengenai bahaya Cacar Api sayangnya belum banyak dipahami masyarakat di Indonesia. 

Padahal, risiko Cacar Api dapat meningkat seiring bertambahnya usia dan pada orang yang memiliki sistem kekebalan tubuh yang lemah.[1] Menurut data dari CDC (Centers for Disease Control and Prevention), 1 dari 3 orang* dapat menderita Cacar Api setidaknya satu kali seumur hidupnya.[2]

Oleh sebab itu, mari cegah risiko cacar api dengan menjaga imun tubuh dengan mengurangi stres, mengonsumsi makanan bergizi, menjaga pola hidup sehat, dan melakukan vaksinasi.[3] 

Jangan lupa untuk membagikan video ini ke teman dan keluarga Anda. Konsultasikan dengan dokter anda mengenai pencegahan cacar api, termasuk vaksinasi.       

*di Amerika Serikat
                  
Sumber:
1. CDC. (2024). Clinical Overview of Shingles (Herpes Zoster). Available from https://www.cdc.gov/shingles/hcp/clinical-overview/?CDC_AAref_Val=https://www.cdc.gov/shingles/hcp/clinical-overview.html. Accessed February 2025.
2. CDC. (2024). About Shingles (Herpes Zoster). Available from https://www.cdc.gov/shingles/about/index.html. Accessed February 2025.
3. Cleveland Clinic. (2022). Shingles (Herpes Zoster) Symptoms & Treatment. Available from https://my.clevelandclinic.org/health/diseases/11036-shingles. Accessed February 2025.",1411,2025-03-11T05:00:28,178.538,0,0,227,0,59550.0,"Cacar api atau herpes zoster adalah penyakit yang disebabkan oleh reaktivasi virus varicella zoster, yang sama dengan virus cacar air. Orang berusia 50 tahun ke atas berisiko tinggi terkena penyakit ini, yang ditandai dengan ruam kulit menyakitkan, rasa terbakar, gatal, dan gejala lainnya. Komplikasi yang mungkin timbul antara lain nyeri saraf jangka panjang dan kehilangan penglihatan.","Cacar Api: Penyebab, Gejala, dan Pencegahan",Kesehatan,388,218.9730335,45.44476603,-11.67477,6.7399535,979.3665942,571.0566482
799,tasyafarasya,3922.0,7346564.0,1112.0,Bekas jerawat bisa. Bekas luka bakar bisa. Menurut ku Betadine hydra gel ini harus masuk ke staple collection kalian buat jaga222 tp buat hasil yg optimal harus sabarrrr ya selama 1 bulan. Bisa kalian beli di ecomm betadinee!,225,2025-02-07T03:16:28,58.95,0,0,8101,68,405900.0,"Seseorang sharing pengalaman menggunakan Betadine Hydra Gel untuk mengobati bekas jerawat dan luka bakar. Hasilnya memuaskan meskipun tidak instan, dengan perubahan yang terlihat setelah beberapa minggu penggunaan.",Betadine Hydra Gel: Solusi untuk Bekas Luka dan Jerawat,Kesehatan,214,122.8229383,9.222065271,-11.5613785,4.865183,1905.057699,566.244849
828,luthfirambe,359.0,166638.0,1426.0,"Masih males workout? Please banget minimal latih kaki kalian!

#leg #kaki #legworkout #luthfirambe",98,2025-05-13T09:30:56,45.715,4,0,6173,153,131867.0,"Video ini mendorong pemirsa untuk melakukan latihan kaki seperti squat atau reverse lunges, terutama bagi mereka yang memiliki masalah lutut, kelebihan berat badan, atau lanjut usia. Latihan tersebut dapat dimodifikasi dengan menggunakan pegangan kursi untuk menjaga keseimbangan. Pembicara menekankan pentingnya menguatkan otot kaki karena kaki adalah bagian penting yang digunakan dalam berbagai aktivitas sehari-hari seperti berjalan, melompat, dan mengangkat barang.",Latihan Kaki untuk Kesehatan Harian,Kesehatan,470,87.22338278,22.97992985,-7.626958,6.139174,1516.175702,740.7394175
853,hellosehat,5399.0,232288.0,101.0,"Keliatannya sih tebel ya donatnya, tapi kalorinya itu loh lumayan tinggi 😱

Iya karena donat terbuat dari tepung di tambah gula  lalu digoreng pakai minyak dan dikasih topping ✅

1 pcs donat tanpa toping aja mengandung 60 kalori. Apalagi donat yang dikasih topping, bisa mengandung 180 kalori (berukuran besar). 

Makanya, sobat sehat makan donat jangan banyak-banyak ya! Karena bahaya bisa memicu obesitas, kalau gak dibarengi olahraga 💪🏻
#hellosehat #sehatuntuksemua #donat #donatviral #nutrisimakanan #tipskesehatan",518,2025-07-22T10:00:27,56.423,6,0,57,1,7956.0,"Donat atis yang sedang viral memiliki kandungan kalori yang cukup tinggi, mulai dari 60 kalori untuk ukuran kecil tanpa topping hingga 194 kalori untuk donat besar dengan tambahan meses atau gula halus. Donat ini terbuat dari tepung dan digoreng, sehingga tinggi lemak jenuh dan dapat meningkatkan gula darah, yang pada gilirannya bisa menyebabkan cepat lapar dan berpotensi memicu obesitas.",Kalori Donat Atis dan Dampaknya pada Kesehatan,Kesehatan,391,133.4253312,30.68856809,-16.54415,13.768398,1910.055251,942.1368628
934,proguard_id,449.0,12255.0,1.0,"Udah tau cara main padel belum guys? Ikuti tips ini biar kamu makin lancar main Padel di Homeground Padel!

#ProGuard #BodyWash #TheNextLevelBodyWash #AntibacterialBodyWash #LebihDariBiasanya",191,2025-07-09T11:40:21,46.433,5,0,13,0,777.0,"Video ini menjelaskan tiga gerakan dasar dalam pedal: forehand, backhand, dan volley. Forehand adalah pukulan kuat yang digunakan untuk menyerang lawan, backhand untuk mengembalikan bola yang sulit dijangkau, dan volley untuk memanfaatkan area dekat jaring. Selain itu, video juga membahas produk pembersih ProGuard D-Lick Cleansing yang menggunakan ecoliptoes dan CHG antibakterial untuk menjaga kebersihan tubuh.",3 Gerakan Dasar Pedal dan Pembersih Tubuh ProGuard,Olahraga,414,112.9523418,22.01767496,-10.901448,5.892501,1407.25665,958.1306138
713,aant_otomotif,3833.0,61730.0,1145.0,"Di moge biasanya ada semacam tabung yang ujungnya bisa diputar, fungsinya apa sih? Jadi itu adalah remote adjuster untuk menyetel preload suspensi belakang secara hidraulis. Diputer ke kanan maka suspensi makin mengeras, ke kiri akan sebaliknya lebih empuk.

.
.
#otomotif #motorcycle #motorbaru #reels #reelsinstagram #reelsvideo #bigbike #qjmotor #srk",353,2025-05-03T06:53:58,50.466,9,0,515,17,24550.0,"Transkrip ini menjelaskan tentang komponen 'remote adjuster' pada sepeda motor, khususnya yang terkait dengan suspensi belakang. Komponen ini digunakan untuk mengatur setelan preload melalui sistem hidrolik. Dengan memutar bagian yang ada, pengguna dapat menyesuaikan kekakuan atau kelembutan suspensi sesuai dengan kenyamanan kendaraaan.",Fungsi Remote Adjuster pada Suspensi Belakang Sepeda Motor,Otomotif,338,110.2212663,9.847623307,-9.02252,4.115259,1199.029193,361.1643378
495,motomobitv,7079.0,1203272.0,1215.0,"Cocok sekali dengan kemacetan Indonesia. Ketika mobil depan maju agak kencang, mobil ini secara otomatis juga maju kencang. Biasanya adaptive cruise control yang bisa untuk kemacetan akan menjaga jarak agak jauh dan ngegasnya juga terlalu santai sehingga mudah dipotong mobil lain. Yang ini berbeda.",299,2025-08-05T11:37:43,35.045,0,0,12049,197,469907.0,Transkrip membahas mengenai sistem adaptive cruise control yang canggih pada mobil Xpeng X9. Sistem ini dapat Mitglieder tahan naluri BlokirRamai yang biasa terjadi di Indonesia dan memungkinkan mobil untuk maju dengan jarak yang dekat dan berhenti dengan sempurna.,Xpeng X9 dengan Adaptive Cruise Control Canggih,Teknologi,265,37.18221564,1.218458111,-14.556358,8.290508,1169.796973,845.5159561
194,erickthohir,6325.0,7566613.0,524.0,"H-1 jelang pertandingan melawan Jepang. 

Memastikan semua fasilitas sudah dapat digunakan, termasuk 103 CCTV baru di Stadion Gelora Bung Karno.

Kita sudah siap untuk jadi tuan rumah yang baik 🇮🇩",196,2024-11-14T11:22:45,89.856,0,0,404445,5303,6817082.0,"Transkrip membahas persiapan GBK sebelum pertandingan melawan Jepang, termasuk peningkatan keamanan dengan menambahkan 103 CCTV untuk mencegah kebocoran tiket dan memastikan keselamatan. Penambahan ini dilakukan untuk menunjukkan kesiapan dan profesionalitas dalam penyelenggaraan event internasional.",Persiapan Keamanan Stadion untuk Pertandingan Internasional,Other,301,109.1402913,31.22329068,-17.139921,12.561436,1649.17507,829.5631326
78,gayo_lensa,2567.0,30114.0,26.0,"Kabur aja dulu ..
#Repost @variasirasa_ 
——

Source: @_reyachmad | Youtube/Total Politik
.
#kaburajadulu #reells #lbp #fyppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppl",192,2025-02-19T03:49:05,98.591,5,2,642,52,10877.0,"Transkrip ini membahas tentang perbandingan status sosial dan ekonomi di Amerika dan Indonesia. Penutur menyatakan bahwa warga Indonesia dapat menjadi 'first class citizen' di negara sendiri dengan peluang yang lebih baik dibandingkan di Amerika. Namun, dibahas juga tentang ketidaksetaraan sosial di Indonesia, seperti perbedaan antara pejabat, pengusaha, dan masyarakat biasa. Penutur juga mengkritik sistem di mana pendidikan tinggi tidak sebanding dengan penghasilan yang diterima.",Perbandingan Status Sosial dan Ekonomi di Indonesia,Other,485,174.8955352,11.87221751,-16.89434,10.070362,1597.937945,800.7226202
138,skincarian,1564.0,184927.0,1095.0,"Sunscreen, tapi bisa berubah warna?

Maksudnya… sunscreen ini tuh bisa ngikutin warna kulit kita guys. Bisa dibilang kayak semacam tinted sunscreen, tapi enggak dempul sama sekali. Manfaatnya apa?

✅ meratakan warna kulit
✅ bantu nyamarin bekas jerawat
✅ bantu nyamarin kemerahan

Ringan, lumayan mudah diblend, dan enggak bikin jerawatan. Bikin kulit jadi kelihatan sempurna. Bisa untuk cewek, bisa untuk cowok.

Harganya? gak sampai 100ribu 😭🫵",445,2025-07-08T10:49:29,40.1,0,0,328,106,19774.0,Video ini membahas tentang sunscreen Taffy yang memiliki teknologi color changing. Produk ini mampu menutupi noda jerawat dan kemerahan dengan SPF 50 PA++++. Sangat cocok untuk kulit yang berjerawat karena mengandung bahan menenangkan. Memiliki finish natural dan tampilan 'no makeup' yang ideal untuk relativitas yang ingin tampil sederhana.,Sunscreen Taffy dengan Teknologi Color Changing untuk Kulit Berjerawat,Kecantikan,342,115.6586424,24.1416396,-9.20042,5.512487,1955.082729,1006.902112
